,TimeSpent,PagesViewed,LeadStatus,EmailSent,LeadSource,PaymentHistory,Converted
25664,58,6.0,1,1,2,0,0
25665,12,10.0,3,1,8,1,0
25666,52,6.0,2,0,1,0,0
25667,42,2.0,1,1,8,0,0
25668,20,13.0,1,1,8,0,0
25669,35,7.0,2,1,7,0,0
25670,56,10.0,2,1,2,0,0
25671,51,8.0,1,1,3,0,0
25672,16,7.0,3,1,8,0,0
25673,42,7.0,2,1,1,0,0
25674,6,12.0,3,0,7,1,0
25675,34,9.0,1,1,1,1,0
25676,7,14.0,2,1,2,1,0
25677,28,7.0,1,0,2,0,0
25678,56,5.0,2,1,3,1,0
25679,40,15.0,3,1,8,1,0
25680,9,4.0,2,1,3,0,0
25681,7,9.0,1,1,3,1,0
25682,47,4.0,2,1,7,0,0
25683,6,7.0,3,1,8,1,0
25684,32,10.0,3,1,7,1,0
25685,45,9.0,3,1,2,0,0
25686,24,14.0,3,1,1,0,0
25687,9,11.0,1,1,3,0,0
25688,51,7.0,2,1,3,1,0
25689,40,9.0,2,1,8,1,0
25690,28,15.0,3,0,2,1,0
25691,49,11.0,2,1,8,0,0
25692,41,13.0,1,1,1,1,0
25693,5,4.0,3,1,7,0,0
25694,51,2.0,2,0,2,0,0
25695,58,6.0,1,1,8,1,0
25696,52,7.0,3,1,8,1,0
25697,48,4.0,1,1,7,0,0
25698,56,4.0,1,1,1,1,0
25699,19,14.0,2,1,1,0,1
25700,58,4.0,3,1,3,1,0
25701,54,9.0,1,1,2,0,0
25702,49,12.0,2,1,1,0,0
25703,59,13.0,3,1,2,1,0
25704,48,9.0,3,1,8,1,0
25705,18,14.0,2,1,3,1,0
25706,15,11.0,3,1,3,0,0
25707,7,6.0,3,1,2,0,0
25708,16,10.0,3,1,2,1,0
25709,17,9.0,3,1,2,1,0
25710,35,7.0,3,1,2,1,0
25711,38,11.0,2,1,1,0,0
25712,60,10.0,2,1,8,0,0
25713,32,11.0,2,1,2,1,0
25714,20,6.0,1,1,1,1,0
25715,5,6.0,1,1,3,0,0
25716,12,4.0,2,1,7,0,0
25717,23,15.0,2,1,3,0,0
25718,16,12.0,3,0,8,1,0
25719,52,12.0,3,1,8,1,0
25720,9,8.0,1,1,1,0,0
25721,45,8.0,2,1,7,1,0
25722,11,12.0,3,1,3,1,0
25723,35,14.0,2,0,3,0,0
25724,35,14.0,1,0,8,0,0
25725,50,15.0,1,1,7,1,1
25726,18,14.0,1,1,7,1,0
25727,22,6.0,2,1,3,0,0
25728,49,14.0,3,1,8,1,0
25729,39,4.0,2,0,1,0,0
25730,45,7.0,1,0,3,0,0
25731,37,4.0,2,1,8,0,0
25732,46,3.0,3,1,8,0,0
25733,21,15.0,1,1,7,0,0
25734,52,14.0,1,1,2,1,0
25735,44,6.0,1,0,7,1,0
25736,26,7.0,1,1,8,0,0
25737,22,14.0,2,1,8,1,0
25738,6,12.0,3,1,3,0,0
25739,43,6.0,3,0,8,1,0
25740,37,3.0,1,1,7,1,0
25741,5,5.0,2,1,2,0,0
25742,36,15.0,3,1,2,0,0
25743,11,11.0,1,1,1,0,0
25744,26,14.0,1,1,2,0,0
25745,15,13.0,3,1,7,0,0
25746,22,6.0,1,1,8,0,0
25747,9,10.0,1,1,2,1,0
25748,5,11.0,2,1,3,0,0
25749,28,8.0,1,0,2,1,0
25750,8,14.0,1,1,7,1,0
25751,21,10.0,3,1,2,0,0
25752,33,10.0,1,1,8,0,0
25753,46,13.0,2,1,2,1,0
25754,22,13.0,2,0,3,0,0
25755,23,4.0,3,1,2,0,0
25756,54,11.0,2,1,8,1,0
25757,46,12.0,2,1,2,1,0
25758,12,6.0,2,1,7,1,0
25759,5,5.0,3,1,1,0,0
25760,34,8.0,1,0,8,1,0
25761,49,3.0,1,1,1,0,0
25762,26,2.0,3,1,8,1,0
25763,5,8.0,1,1,2,1,0
25764,41,5.0,3,1,8,1,0
25765,47,9.0,3,1,8,1,0
25766,60,12.0,3,1,1,1,0
25767,56,12.0,2,1,3,1,0
25768,13,7.0,2,1,1,0,0
25769,5,12.0,1,1,2,0,0
25770,31,10.0,1,1,3,0,0
25771,58,9.0,3,1,3,0,0
25772,37,5.0,3,0,3,0,0
25773,55,13.0,2,1,2,0,0
25774,29,10.0,1,1,8,1,0
25775,8,8.0,1,1,1,1,0
25776,33,5.0,3,1,2,1,0
25777,28,10.0,3,1,3,1,0
25778,14,4.0,1,0,8,1,0
25779,33,7.0,2,1,1,0,0
25780,34,10.0,2,1,7,0,0
25781,45,13.0,1,1,7,0,0
25782,45,4.0,2,1,2,0,0
25783,29,8.0,1,0,1,1,0
25784,13,3.0,1,1,1,0,0
25785,6,13.0,2,1,2,0,0
25786,8,11.0,2,1,7,0,0
25787,41,8.0,1,0,1,1,0
25788,7,10.0,2,0,1,0,0
25789,56,9.0,1,1,2,1,0
25790,8,14.0,1,1,8,1,0
25791,20,12.0,1,1,3,0,0
25792,29,6.0,3,1,8,0,0
25793,32,10.0,1,1,2,0,0
25794,39,11.0,2,1,3,1,0
25795,47,9.0,3,1,2,0,0
25796,8,7.0,1,1,2,1,0
25797,16,12.0,3,1,3,1,0
25798,35,9.0,3,1,7,0,0
25799,53,15.0,1,1,1,0,0
25800,21,13.0,2,1,8,0,0
25801,45,15.0,3,1,7,0,0
25802,29,5.0,3,1,2,0,0
25803,22,3.0,3,1,2,0,0
25804,23,4.0,1,1,1,1,0
25805,41,15.0,1,1,1,1,0
25806,59,5.0,1,1,3,1,0
25807,9,5.0,3,1,2,0,0
25808,58,10.0,2,1,2,1,0
25809,38,6.0,2,1,3,1,0
25810,36,14.0,3,1,8,0,0
25811,32,12.0,1,1,2,1,0
25812,14,13.0,3,0,7,0,0
25813,34,5.0,2,1,2,1,0
25814,28,9.0,3,1,7,0,0
25815,54,9.0,2,0,3,1,0
25816,59,6.0,1,1,3,1,0
25817,32,11.0,3,1,7,0,0
25818,11,6.0,3,1,7,1,0
25819,50,11.0,3,1,2,0,0
25820,53,2.0,2,1,7,0,0
25821,45,8.0,2,1,3,0,0
25822,40,10.0,2,1,1,1,0
25823,18,12.0,2,1,3,1,0
25824,38,6.0,2,1,7,1,0
25825,21,11.0,3,1,1,1,0
25826,21,14.0,3,1,3,0,0
25827,51,15.0,2,0,1,1,0
25828,29,4.0,3,1,1,1,0
25829,20,14.0,3,1,2,0,0
25830,35,15.0,3,0,1,1,0
25831,56,3.0,2,1,3,0,0
25832,31,15.0,2,1,8,0,0
25833,29,2.0,1,1,7,0,0
25834,39,3.0,3,1,7,0,0
25835,39,12.0,3,0,7,1,0
25836,53,7.0,2,1,2,1,0
25837,60,11.0,2,1,1,0,0
25838,58,9.0,1,1,7,0,0
25839,29,8.0,3,1,8,1,0
25840,18,5.0,2,1,7,0,0
25841,44,11.0,2,1,7,1,0
25842,12,5.0,1,1,8,0,0
25843,10,5.0,1,1,3,1,0
25844,16,9.0,1,1,3,1,0
25845,12,4.0,1,0,7,0,0
25846,21,15.0,3,1,7,0,0
25847,56,10.0,3,1,3,0,0
25848,59,15.0,3,1,8,0,0
25849,46,7.0,3,1,8,0,0
25850,46,5.0,2,1,3,1,0
25851,23,7.0,1,1,8,0,0
25852,34,9.0,2,1,1,0,0
25853,34,8.0,2,1,1,0,0
25854,28,15.0,1,1,8,1,0
25855,15,10.0,2,1,8,1,0
25856,47,10.0,1,1,3,1,0
25857,8,4.0,1,1,8,1,0
25858,23,7.0,2,1,3,0,0
25859,34,7.0,1,1,1,1,0
25860,47,10.0,3,1,8,0,0
25861,24,9.0,2,1,8,0,0
25862,51,11.0,2,1,3,1,0
25863,34,11.0,1,1,3,0,1
25864,8,2.0,2,1,2,1,0
25865,19,15.0,3,1,8,1,0
25866,16,7.0,1,1,3,1,0
25867,23,9.0,1,1,3,1,0
25868,13,9.0,2,1,2,1,0
25869,32,11.0,2,1,8,0,0
25870,23,5.0,2,1,2,1,0
25871,50,2.0,1,1,1,1,0
25872,48,12.0,1,1,3,1,0
25873,22,9.0,2,1,3,1,0
25874,51,8.0,1,1,2,1,0
25875,38,15.0,3,0,2,1,0
25876,36,13.0,3,1,7,0,0
25877,46,2.0,1,1,7,0,0
25878,59,12.0,2,1,3,0,0
25879,32,4.0,3,0,3,0,0
25880,60,11.0,3,1,8,1,0
25881,54,7.0,2,0,7,1,0
25882,48,11.0,3,1,3,0,0
25883,41,15.0,3,1,3,0,0
25884,58,4.0,1,1,3,0,0
25885,50,12.0,1,1,3,0,0
25886,29,9.0,1,1,8,1,0
25887,22,7.0,1,1,1,0,0
25888,35,2.0,2,0,7,0,0
25889,31,15.0,1,1,3,0,0
25890,58,4.0,2,1,7,1,0
25891,40,2.0,1,1,8,0,0
25892,18,13.0,1,1,8,0,0
25893,30,3.0,3,1,7,1,0
25894,13,13.0,2,1,3,1,0
25895,31,14.0,3,1,3,0,0
25896,56,8.0,2,1,3,1,0
25897,54,14.0,1,1,8,1,1
25898,24,3.0,2,1,7,0,0
25899,10,13.0,1,1,8,1,0
25900,57,2.0,2,1,8,0,0
25901,54,15.0,1,1,2,0,0
25902,24,8.0,1,1,7,0,0
25903,9,11.0,1,1,8,0,0
25904,16,14.0,3,1,2,0,0
25905,21,2.0,1,1,1,0,0
25906,32,12.0,2,1,7,0,0
25907,33,9.0,2,0,3,0,0
25908,29,3.0,1,1,2,0,0
25909,48,7.0,3,1,8,1,0
25910,26,11.0,1,1,1,1,0
25911,20,7.0,2,1,3,0,0
25912,27,6.0,1,1,1,0,0
25913,39,12.0,3,1,7,1,0
25914,42,3.0,3,1,1,1,0
25915,18,4.0,1,1,3,1,0
25916,38,10.0,3,1,3,1,0
25917,42,11.0,3,0,7,1,0
25918,44,7.0,2,1,3,0,0
25919,5,8.0,1,1,3,1,0
25920,50,8.0,1,1,1,0,0
25921,14,9.0,1,1,3,1,0
25922,28,8.0,3,1,2,1,0
25923,50,9.0,3,1,8,1,0
25924,51,4.0,1,1,3,1,0
25925,22,13.0,1,1,7,0,0
25926,56,13.0,3,1,7,1,0
25927,8,13.0,1,0,8,1,0
25928,22,2.0,1,1,1,1,0
25929,18,4.0,1,1,3,1,0
25930,58,4.0,1,1,3,0,0
25931,36,8.0,2,0,3,0,0
25932,40,7.0,3,0,1,1,0
25933,49,14.0,1,1,2,0,0
25934,41,11.0,3,1,3,1,0
25935,54,11.0,2,1,3,0,0
25936,24,8.0,3,1,8,1,0
25937,16,9.0,1,1,1,0,0
25938,5,12.0,3,1,8,1,0
25939,33,2.0,1,1,3,0,0
25940,30,3.0,2,1,3,0,0
25941,7,8.0,2,1,2,0,0
25942,21,13.0,1,0,8,1,0
25943,44,13.0,1,1,1,1,0
25944,34,4.0,2,1,8,1,0
25945,38,13.0,1,1,1,0,1
25946,47,6.0,3,1,8,0,0
25947,17,5.0,2,1,1,0,0
25948,30,9.0,1,0,3,0,0
25949,14,13.0,3,1,2,0,0
25950,29,15.0,1,1,1,0,0
25951,35,8.0,2,1,8,0,0
25952,22,2.0,3,1,1,0,0
25953,45,15.0,1,1,2,1,0
25954,28,14.0,2,1,2,1,0
25955,52,7.0,2,1,1,1,0
25956,28,2.0,2,0,3,1,0
25957,54,4.0,2,1,7,1,0
25958,48,12.0,3,1,1,0,0
25959,17,6.0,3,1,1,0,0
25960,29,6.0,3,1,1,0,0
25961,20,8.0,2,1,8,0,0
25962,49,11.0,2,1,7,0,0
25963,12,5.0,3,1,1,1,0
25964,37,5.0,1,1,7,1,0
25965,14,8.0,2,1,1,1,0
25966,48,8.0,2,1,8,0,0
25967,21,10.0,3,1,2,1,0
25968,13,15.0,3,1,8,1,0
25969,60,9.0,1,1,2,1,0
25970,27,11.0,2,1,2,1,0
25971,53,6.0,1,1,2,1,0
25972,53,15.0,3,1,1,0,0
25973,38,7.0,3,1,1,0,0
25974,47,13.0,3,1,1,0,0
25975,8,9.0,3,1,3,1,0
25976,52,7.0,3,1,7,0,0
25977,28,6.0,1,1,7,0,0
25978,26,5.0,3,0,7,1,0
25979,14,8.0,3,1,2,1,0
25980,32,2.0,1,1,2,1,0
25981,51,6.0,2,1,2,0,0
25982,9,2.0,3,1,3,1,0
25983,10,8.0,3,1,8,1,0
25984,21,5.0,3,1,3,1,0
25985,17,14.0,1,1,7,1,0
25986,52,9.0,1,1,1,1,0
25987,53,4.0,3,1,2,1,0
25988,19,7.0,2,1,7,1,0
25989,43,6.0,3,1,8,0,0
25990,35,14.0,3,1,3,1,0
25991,15,3.0,2,1,7,0,0
25992,56,13.0,2,1,8,0,0
25993,25,3.0,2,1,7,1,0
25994,28,4.0,2,1,2,1,0
25995,15,7.0,3,1,3,0,0
25996,47,12.0,3,1,3,1,0
25997,44,7.0,3,1,8,1,0
25998,7,5.0,3,1,7,1,0
25999,30,8.0,1,1,2,1,0
26000,6,3.0,1,1,8,0,0
26001,29,4.0,2,1,2,1,0
26002,44,5.0,3,1,1,0,0
26003,35,3.0,3,1,8,0,0
26004,48,10.0,1,1,3,0,0
26005,46,4.0,2,1,8,1,0
26006,49,8.0,2,1,8,1,0
26007,13,13.0,1,1,3,1,0
26008,25,5.0,2,1,7,0,0
26009,39,8.0,3,1,1,1,0
26010,14,8.0,2,1,3,0,0
26011,59,10.0,1,1,2,1,0
26012,34,5.0,3,1,7,0,0
26013,19,7.0,2,1,2,1,0
26014,56,4.0,1,1,2,1,0
26015,21,12.0,2,1,1,1,0
26016,58,10.0,3,1,1,0,0
26017,6,5.0,2,1,2,1,0
26018,7,12.0,2,1,1,0,0
26019,55,13.0,1,1,8,0,0
26020,44,8.0,3,1,1,0,0
26021,28,2.0,3,1,3,0,0
26022,27,9.0,1,1,8,1,0
26023,9,10.0,2,0,7,1,0
26024,60,6.0,2,1,7,1,0
26025,28,5.0,1,1,7,1,0
26026,8,15.0,2,1,7,1,0
26027,43,5.0,3,1,3,1,0
26028,11,6.0,2,1,3,0,0
26029,18,15.0,3,0,1,0,0
26030,59,14.0,3,0,1,1,0
26031,53,14.0,2,1,1,0,0
26032,11,6.0,1,1,1,0,0
26033,55,10.0,2,1,3,1,0
26034,39,10.0,2,1,2,1,0
26035,13,3.0,2,1,7,1,0
26036,5,7.0,1,0,8,1,0
26037,38,8.0,2,1,7,1,0
26038,9,10.0,2,1,2,0,0
26039,53,12.0,2,1,7,0,0
26040,17,9.0,1,1,1,0,0
26041,39,13.0,3,1,2,0,0
26042,45,14.0,2,1,3,0,0
26043,6,15.0,2,1,1,0,0
26044,26,12.0,2,1,7,0,0
26045,59,14.0,2,1,8,0,0
26046,22,13.0,1,1,1,0,0
26047,29,2.0,2,1,3,0,0
26048,26,7.0,1,1,8,1,0
26049,22,10.0,2,1,1,0,0
26050,14,8.0,3,1,7,0,0
26051,16,7.0,3,1,2,1,0
26052,32,6.0,2,1,8,0,0
26053,43,9.0,2,1,8,1,0
26054,27,13.0,2,1,7,0,0
26055,34,12.0,3,1,7,0,0
26056,25,3.0,3,1,8,1,0
26057,32,3.0,2,0,8,0,0
26058,48,12.0,2,1,2,0,0
26059,52,9.0,1,1,8,1,0
26060,25,13.0,1,1,8,0,0
26061,35,8.0,3,1,3,0,0
26062,59,11.0,3,1,3,0,0
26063,26,9.0,1,1,8,0,0
26064,41,5.0,1,1,1,0,0
26065,29,9.0,1,1,8,0,0
26066,22,3.0,1,1,8,0,0
26067,42,5.0,2,0,7,1,0
26068,25,2.0,3,1,3,1,0
26069,50,6.0,2,1,2,1,0
26070,7,14.0,2,1,1,1,0
26071,9,14.0,1,1,2,1,0
26072,39,11.0,1,0,1,0,0
26073,26,15.0,1,1,3,1,0
26074,54,12.0,1,1,8,0,0
26075,55,12.0,3,1,8,0,0
26076,20,7.0,2,1,2,0,0
26077,51,3.0,2,0,1,1,0
26078,38,2.0,3,1,8,0,0
26079,58,6.0,3,1,2,0,0
26080,35,4.0,1,1,3,1,0
26081,18,2.0,3,1,2,1,0
26082,35,10.0,1,1,1,1,0
26083,29,11.0,3,1,7,0,0
26084,18,8.0,2,1,8,1,0
26085,34,4.0,1,0,2,1,0
26086,44,11.0,3,1,3,0,0
26087,36,4.0,1,1,2,0,0
26088,25,10.0,3,1,7,1,0
26089,37,9.0,3,1,3,1,0
26090,56,12.0,2,0,3,0,0
26091,34,14.0,1,1,7,0,0
26092,18,2.0,2,1,3,1,0
26093,50,10.0,3,1,2,0,0
26094,27,13.0,3,1,8,0,0
26095,15,3.0,1,1,1,1,0
26096,34,12.0,3,1,2,1,0
26097,43,10.0,2,1,1,1,0
26098,23,14.0,2,1,8,1,0
26099,8,7.0,1,1,1,1,0
26100,43,10.0,3,1,3,1,0
26101,50,13.0,3,1,8,1,0
26102,36,5.0,2,1,7,1,0
26103,56,7.0,3,1,3,0,0
26104,46,3.0,1,1,1,0,0
26105,6,13.0,3,1,1,1,0
26106,44,14.0,2,1,7,0,0
26107,6,5.0,3,1,1,0,0
26108,39,11.0,3,1,1,1,0
26109,18,9.0,1,1,1,0,0
26110,29,6.0,3,1,2,1,0
26111,15,3.0,2,1,7,0,0
26112,53,13.0,1,1,2,0,0
26113,60,7.0,1,1,7,0,0
26114,36,3.0,2,1,8,0,0
26115,28,9.0,3,1,2,0,0
26116,23,9.0,3,1,3,1,0
26117,17,12.0,3,1,8,1,0
26118,56,13.0,1,1,7,0,0
26119,23,10.0,1,1,2,1,0
26120,55,4.0,2,1,7,1,0
26121,28,9.0,2,1,2,0,0
26122,20,14.0,1,0,3,0,0
26123,43,12.0,2,1,2,1,0
26124,34,11.0,2,1,7,1,0
26125,15,11.0,1,1,7,1,0
26126,33,13.0,3,1,8,1,0
26127,36,14.0,1,1,2,0,0
26128,44,12.0,2,1,3,1,0
26129,51,12.0,3,0,7,1,0
26130,41,14.0,2,1,1,1,1
26131,56,13.0,1,0,2,1,0
26132,28,14.0,3,1,7,1,0
26133,39,9.0,3,1,3,0,0
26134,59,4.0,2,1,2,0,0
26135,39,12.0,3,1,1,0,0
26136,20,5.0,1,1,1,0,0
26137,20,10.0,3,1,8,0,0
26138,48,13.0,2,1,3,1,0
26139,33,4.0,1,1,7,0,0
26140,15,3.0,1,1,1,0,0
26141,30,11.0,3,1,8,1,0
26142,10,15.0,2,1,3,1,0
26143,60,10.0,1,1,2,0,0
26144,41,12.0,1,1,7,0,0
26145,1099,2.0,2,0,3,0,0
26146,1247,1.0,2,0,7,0,1
26147,198,1.0,2,0,4,0,0
26148,245,2.5,2,1,5,0,0
26149,0,0.0,2,0,4,0,0
26150,1517,2.0,2,0,1,0,0
26151,0,0.0,2,0,4,0,0
26152,365,3.0,2,0,3,0,0
26153,369,2.0,2,0,3,0,0
26154,264,3.0,2,0,3,0,0
26155,1489,5.0,2,0,3,0,1
26156,817,2.0,3,0,1,0,0
26157,100,1.0,2,1,1,0,0
26158,517,2.0,2,0,3,0,0
26159,1,1.67,3,0,3,0,1
26160,47,2.0,2,0,1,0,0
26161,370,4.0,3,0,3,0,0
26162,0,0.0,1,0,6,0,1
26163,1527,24.0,2,0,5,0,1
26164,122,2.0,2,0,5,0,0
26165,251,2.0,2,0,1,0,0
26166,0,0.0,2,0,6,0,1
26167,1130,2.0,2,0,3,0,1
26168,0,0.0,2,0,7,0,1
26169,1207,2.0,2,0,1,0,1
26170,58,6.0,2,0,3,0,0
26171,126,3.0,2,0,1,0,0
26172,0,0.0,1,0,7,0,1
26173,0,0.0,2,0,4,0,0
26174,158,4.0,2,1,1,0,0
26175,979,2.0,2,0,3,0,1
26176,0,0.0,2,0,4,0,1
26177,0,0.0,2,0,4,0,1
26178,0,0.0,2,0,4,0,0
26179,0,0.0,2,0,4,0,1
26180,246,3.0,2,0,3,0,0
26181,453,6.0,2,1,5,0,0
26182,0,0.0,2,1,4,0,0
26183,37,5.0,2,0,1,0,0
26184,0,0.0,1,0,7,0,1
26185,0,0.0,2,0,4,0,0
26186,1394,4.0,2,0,3,0,1
26187,130,3.0,2,0,3,0,0
26188,984,8.0,2,0,3,0,0
26189,0,0.0,2,0,4,0,0
26190,0,0.0,1,0,7,0,1
26191,1183,3.0,1,0,5,0,1
26192,45,2.0,2,0,3,0,0
26193,233,2.25,2,0,1,0,0
26194,134,2.0,2,0,3,0,0
26195,155,5.0,2,1,5,0,0
26196,0,0.0,2,0,4,0,1
26197,1669,5.0,2,0,3,0,0
26198,289,2.0,2,0,1,0,0
26199,0,0.0,2,1,4,0,0
26200,1107,2.0,2,0,3,0,1
26201,252,4.0,2,1,3,0,0
26202,0,0.0,2,0,7,0,1
26203,1217,6.0,2,0,3,0,0
26204,0,0.0,2,0,4,0,0
26205,303,4.0,2,0,3,0,0
26206,1371,2.0,2,0,4,0,0
26207,1505,6.0,2,0,7,0,1
26208,0,0.0,2,0,4,0,0
26209,0,0.0,2,0,4,0,0
26210,234,3.0,2,0,3,0,0
26211,39,2.67,3,0,5,0,0
26212,1026,10.0,2,0,3,0,1
26213,1104,6.0,2,0,3,0,1
26214,239,1.5,2,0,3,0,0
26215,1048,3.0,1,0,3,0,1
26216,790,1.0,2,0,7,0,1
26217,164,1.67,2,0,5,0,0
26218,20,2.6,1,0,1,0,1
26219,1387,1.0,2,0,3,0,1
26220,0,0.0,2,0,4,0,1
26221,363,2.5,2,0,5,0,0
26222,932,3.0,2,0,4,0,1
26223,497,5.0,2,0,3,0,0
26224,497,2.0,2,0,1,0,0
26225,1412,4.0,2,0,3,0,1
26226,379,2.0,2,0,1,0,0
26227,217,4.0,2,0,3,0,0
26228,333,7.0,2,0,3,0,0
26229,0,0.0,2,0,4,0,0
26230,1400,4.0,2,0,5,0,1
26231,242,1.6,2,0,3,0,0
26232,63,1.5,3,0,3,0,0
26233,257,4.0,2,0,3,0,0
26234,183,2.0,2,0,5,0,0
26235,762,5.0,2,0,3,0,1
26236,385,1.0,2,0,3,0,0
26237,942,1.5,2,0,1,0,1
26238,1379,3.0,2,0,1,0,0
26239,0,0.0,1,0,7,0,1
26240,4,2.0,2,0,1,0,0
26241,133,2.0,2,0,3,0,0
26242,1116,3.67,1,0,5,0,1
26243,225,3.0,2,1,5,0,0
26244,103,0.0,2,0,2,0,0
26245,0,0.0,2,1,4,0,0
26246,240,3.0,2,0,3,0,0
26247,950,5.0,2,0,3,0,1
26248,518,2.67,2,0,3,0,0
26249,0,0.0,2,0,4,0,1
26250,1289,1.6,2,0,3,0,1
26251,130,2.0,2,0,1,0,0
26252,204,3.0,2,0,1,0,0
26253,1411,4.0,2,0,3,0,0
26254,344,3.0,2,0,3,0,0
26255,89,5.0,2,0,5,0,0
26256,0,0.0,2,0,2,0,1
26257,86,4.0,2,0,7,0,0
26258,1012,6.0,2,0,5,0,1
26259,1274,2.33,2,0,3,0,1
26260,0,0.0,2,0,4,0,1
26261,28,2.33,2,0,1,0,0
26262,260,7.0,2,0,5,0,0
26263,1051,4.0,2,0,3,0,0
26264,1040,3.0,3,0,1,0,1
26265,34,2.0,2,1,1,0,0
26266,179,2.0,2,0,1,0,1
26267,1674,4.0,2,0,3,0,1
26268,1268,4.0,2,0,5,0,1
26269,294,2.5,2,0,3,0,0
26270,61,4.0,2,0,5,0,0
26271,1101,1.33,1,0,7,0,1
26272,1247,3.0,3,0,1,0,1
26273,192,1.0,3,0,3,0,0
26274,260,1.5,3,0,3,0,0
26275,0,0.0,2,1,4,0,0
26276,0,0.0,1,0,7,0,1
26277,238,2.0,2,0,1,0,0
26278,0,0.0,1,0,7,0,1
26279,1177,1.0,2,0,3,0,1
26280,889,0.0,2,0,6,0,1
26281,386,6.0,2,0,1,0,0
26282,0,0.0,2,0,4,0,1
26283,35,3.0,2,0,3,0,0
26284,0,0.0,2,0,6,0,1
26285,0,0.0,2,0,4,0,1
26286,331,3.0,2,0,3,0,0
26287,1090,3.0,2,0,5,0,1
26288,0,0.0,2,0,4,0,1
26289,285,5.0,2,0,3,0,1
26290,195,2.0,2,1,1,0,0
26291,106,4.0,2,0,5,0,0
26292,462,16.0,3,1,3,0,0
26293,425,1.5,2,0,1,0,1
26294,0,0.0,3,0,4,0,1
26295,13,2.0,2,0,1,0,0
26296,0,0.0,2,0,4,0,0
26297,63,6.0,2,0,3,0,0
26298,41,2.0,2,0,3,0,0
26299,986,0.0,1,0,7,0,1
26300,65,4.0,2,0,1,0,0
26301,74,1.5,2,0,5,0,0
26302,318,3.0,2,0,3,0,1
26303,210,2.0,3,0,1,0,0
26304,1569,4.5,2,0,5,0,1
26305,1100,2.33,2,0,1,0,1
26306,0,0.0,2,0,7,0,1
26307,0,0.0,2,0,4,0,0
26308,1688,3.0,2,0,3,0,1
26309,0,0.0,2,0,4,0,0
26310,35,2.0,2,0,1,0,0
26311,923,1.0,2,0,3,0,1
26312,990,1.0,3,0,7,0,1
26313,45,4.0,2,0,3,0,1
26314,1529,4.0,3,0,3,0,1
26315,513,1.0,2,0,5,0,0
26316,0,0.0,1,0,7,0,1
26317,938,6.0,1,0,3,0,1
26318,529,5.5,2,0,5,0,0
26319,0,0.0,2,0,4,0,0
26320,180,3.0,2,0,1,0,0
26321,915,2.0,2,0,3,0,1
26322,1006,2.5,3,0,1,0,1
26323,58,5.0,2,0,3,0,0
26324,25,4.0,1,0,3,0,1
26325,0,0.0,2,0,4,0,0
26326,1125,5.0,3,0,3,0,1
26327,763,3.0,2,0,3,0,1
26328,186,9.0,2,0,5,0,0
26329,0,0.0,2,0,4,0,0
26330,882,4.0,1,0,3,0,1
26331,694,3.0,1,0,3,0,1
26332,217,3.0,2,0,3,0,0
26333,104,4.0,2,1,1,0,0
26334,146,3.5,2,0,3,0,1
26335,0,0.0,2,0,4,0,0
26336,87,1.0,2,0,3,0,0
26337,239,3.75,2,1,5,0,0
26338,55,3.0,2,0,3,0,0
26339,207,2.0,3,1,5,0,0
26340,1073,2.0,2,0,5,0,1
26341,874,4.0,2,0,3,0,1
26342,771,4.0,2,0,3,0,0
26343,0,0.0,2,0,7,0,1
26344,1292,3.0,2,0,1,0,1
26345,876,3.5,2,1,7,0,0
26346,323,2.0,2,0,1,0,0
26347,998,1.33,2,0,3,0,1
26348,99,2.0,2,0,1,0,0
26349,338,2.0,3,0,1,0,0
26350,1135,2.5,3,0,5,0,1
26351,0,0.0,2,0,4,0,0
26352,968,1.25,2,0,4,0,1
26353,174,4.0,2,0,1,0,0
26354,489,8.0,2,0,1,0,1
26355,139,2.0,2,0,3,0,1
26356,0,0.0,2,0,4,0,0
26357,296,2.5,2,1,3,0,0
26358,1366,2.0,2,0,3,0,0
26359,0,0.0,2,0,4,0,0
26360,88,1.5,2,0,3,0,0
26361,459,5.0,2,0,3,0,0
26362,341,1.0,3,1,1,0,0
26363,694,1.0,2,0,3,0,0
26364,1478,2.33,2,0,3,0,1
26365,763,5.0,2,0,3,0,1
26366,0,0.0,2,0,4,0,0
26367,190,1.0,3,1,1,0,0
26368,0,0.0,2,0,7,0,1
26369,103,1.0,2,0,3,0,1
26370,652,3.0,2,1,3,0,0
26371,1995,3.0,2,0,3,0,1
26372,103,3.0,2,1,3,0,0
26373,1123,4.0,2,0,3,0,0
26374,0,0.0,2,0,7,0,1
26375,286,5.0,2,0,3,0,0
26376,0,0.0,2,0,4,0,1
26377,234,3.0,2,0,3,0,1
26378,0,0.0,3,0,4,0,0
26379,0,0.0,2,0,4,0,0
26380,1333,2.0,2,0,1,0,1
26381,298,3.0,2,0,3,0,0
26382,0,0.0,2,0,7,0,1
26383,0,0.0,2,0,4,0,0
26384,1638,9.0,2,0,3,0,1
26385,0,0.0,2,0,4,0,0
26386,90,2.0,2,0,3,0,0
26387,0,0.0,2,0,4,0,0
26388,1513,5.0,3,0,1,0,1
26389,0,0.0,2,0,4,0,0
26390,0,0.0,2,0,4,0,0
26391,725,2.5,2,0,3,0,1
26392,0,0.0,2,0,4,0,0
26393,1213,2.0,2,0,1,0,0
26394,37,5.0,2,0,5,0,0
